time,open,high,low,close,Plot,Plot,"BTCUSDTPERP, BINANCE: Open","BTCUSDTPERP, BINANCE: High","BTCUSDTPERP, BINANCE: Low","BTCUSDTPERP, BINANCE: Close",Volume,Volume MA,EMA,EMA,Histogram,MACD,Signal,Hist,MacNorm,Plot,Trigger,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1606291200,18991.64,19238.47,18983.26,19135.58,19001.9455,19001.9455,18991.64,19238.47,18983.26,19135.58,16287.242,15975.54165,18835.69261,18981.27638,-31.59872311,45.02094792,76.61967103,-0.121423921,-0.575141231,NaN,-0.453717309,56.95173563,53.58779113,NaN,NaN
1606294800,19135.58,19185.21,19070,19185.21,19028.12614,19028.12614,19135.58,19185.21,19070,19185.21,10473.078,15117.45995,18849.39917,18999.8158,-16.22948287,56.33281744,72.56230031,0.019558296,-0.475251301,NaN,-0.494809597,58.50521528,53.33487018,NaN,NaN
1606298400,19185.2,19366.64,19170.94,19309.82,19068.36812,19068.36812,19185.2,19366.64,19170.94,19309.82,17404.324,14896.77925,18867.45489,19027.998,1.545217914,74.4938227,72.94860479,0.164968481,-0.322607098,NaN,-0.487575579,62.19415977,53.67147467,NaN,NaN
1606302000,19309.66,19385.81,19269.1,19311.08,19103.04125,19103.04125,19309.66,19385.81,19269.1,19311.08,13131.715,14509.01255,18884.85195,19053.73272,12.02040489,87.9741109,75.95370601,0.234182471,-0.211406237,NaN,-0.445588708,62.23072342,54.36581741,NaN,NaN
1606305600,19311.08,19340.89,19182,19310.51,19132.67964,19132.67964,19311.08,19340.89,19182,19310.51,15202.874,13881.8589,18901.54442,19077.07611,17.22708815,97.4875662,80.26047805,0.247019926,-0.134631889,NaN,-0.381651815,62.20141584,54.64744693,NaN,NaN
1606309200,19310.51,19554.19,19108,19227.84,19146.27398,19146.27398,19310.51,19554.19,19108,19227.84,41237.959,15326.7417,18914.34033,19090.78192,13.57993819,97.23540079,83.6554626,0.180821621,-0.137809367,NaN,-0.318630988,57.93947475,54.54076143,NaN,NaN
1606312800,19228.11,19343.44,19135,19292.62,19167.18055,19167.18055,19228.11,19343.44,19135,19292.62,25842.498,16163.701,18929.17483,19109.13084,13.95352984,101.0973749,87.14384506,0.148223592,-0.10790258,NaN,-0.256126172,60.23851942,54.59303132,NaN,NaN
1606316400,19292.62,19344,19130,19148.32,19164.48619,19164.48619,19292.62,19344,19130,19148.32,14460.123,16507.02725,18937.76875,19112.69349,3.452860062,91.45992013,88.00706007,0.033437486,-0.186716053,NaN,-0.220153539,53.25544307,54.33783261,NaN,NaN
1606320000,19148.31,19215.9,18867.25,19004.17,19141.58388,19141.58388,19148.31,19215.9,18867.25,19004.17,34532.093,16839.28785,18940.37272,19102.82772,-13.31142076,71.36778412,84.67920488,-0.121039326,-0.348192274,NaN,-0.227152948,47.35032647,54.05901982,NaN,NaN
1606323600,19004.3,19079.3,18828,19076.12,19132.23189,19132.23189,19004.3,19079.3,18828,19076.12,17894.438,16694.8009,18945.69615,19100.39974,-19.30146376,60.55237518,79.85383894,-0.174379728,-0.432480901,NaN,-0.258101172,50.31186898,54.44226307,NaN,NaN
1606327200,19076.17,19141.79,19040.01,19070.38,19123.39591,19123.39591,19076.17,19141.79,19040.01,19070.38,11346.793,16746.24435,18950.58571,19097.67067,-23.13841764,50.93081689,74.06923453,-0.19907921,-0.50600332,NaN,-0.306924109,50.06989718,55.0739944,NaN,NaN
1606330800,19070.38,19140,18912.51,18995.43,19105.11506,19105.11506,19070.38,19140,18912.51,18995.43,12475.927,16804.762,18952.34431,19088.37607,-29.78880089,36.83323342,66.62203431,-0.238036717,-0.614874651,NaN,-0.376837935,46.89817809,54.95071438,NaN,NaN
1606334400,18995.44,19112,18750,18915.64,19078.0472,19078.0472,18995.44,19112,18750,18915.64,24474.14,17579.94775,18950.90493,19072.67279,-38.09494587,19.00335197,57.09829784,-0.284964667,-0.752808328,NaN,-0.467843661,43.7228542,54.56946803,NaN,NaN
1606338000,18915.64,19047.28,18840,18893.87,19051.73617,19051.73617,18915.64,19047.28,18840,18893.87,14418.125,17934.59515,18948.66826,19056.41799,-43.21394144,3.080871041,46.29481248,-0.302753942,-0.873763132,NaN,-0.571009191,42.8699896,53.90998584,NaN,NaN
1606341600,18893.71,18950,18706,18772.49,19011.84386,19011.84386,18893.71,18950,18706,18772.49,18452.535,18145.4507,18941.75931,19030.60635,-52.32533147,-19.11185186,33.21347961,-0.317003045,-1,NaN,-0.682996955,38.37532736,52.58309953,NaN,NaN
1606345200,18772.49,18880.01,18509.12,18741.67,18973.24759,18973.24759,18772.49,18880.01,18509.12,18741.67,32836.95,18802.64075,18933.91267,19004.33941,-57.56285524,-38.74008944,18.8227658,-0.224175073,-1,NaN,-0.775824927,37.305804,51.06885587,NaN,NaN
1606348800,18741.66,18940.69,18630.96,18886.43,18960.84508,18960.84508,18741.66,18940.69,18630.96,18886.43,18028.71,18687.71725,18932.0506,18993.62038,-48.76145223,-42.12904949,6.632402741,-0.151171487,-1,NaN,-0.848828513,45.05203456,49.84441835,NaN,NaN
1606352400,18886.44,18910,18765.06,18817.81,18940.4115,18940.4115,18886.44,18910,18765.06,18817.81,9144.897,18425.2486,18927.57058,18977.63761,-45.12838188,-49.77807461,-4.649692729,-0.096240878,-1,NaN,-0.903759122,42.37902296,48.42643975,NaN,NaN
1606356000,18817.8,18825.37,18370,18420.06,18866.07557,18866.07557,18817.8,18825.37,18370,18420.06,36688.492,19745.54935,18907.66821,18926.94874,-65.82662484,-86.93297378,-21.10634894,-0.055794886,-1,NaN,-0.944205114,30.92534155,46.19243444,NaN,NaN
1606359600,18419.01,18419.01,17100,17930,18732.35049,18732.35049,18419.01,18419.01,17100,17930,110582.02,24745.74665,18869.32828,18836.31704,-106.4312039,-154.1453538,-47.7141499,-0.027960429,-1,NaN,-0.972039571,22.7625484,43.67979685,NaN,NaN
1606363200,17930,18099,17600,17781.37,18596.49613,18596.49613,17930,18099,17600,17781.37,39370.493,25899.9092,18826.66325,18740.41276,-135.3522864,-216.9045078,-81.55222149,-0.011103676,-1,NaN,-0.988896324,20.95590433,40.87389577,NaN,NaN
1606366800,17781.36,17943.2,17700,17942.97,18503.13526,18503.13526,17781.36,17943.2,17700,17942.97,19275.096,26340.0101,18792.00861,18667.91796,-135.3276395,-250.7117709,-115.3841314,-0.002805264,-1,NaN,-0.997194736,27.67710811,39.04687184,NaN,NaN
1606370400,17942.96,18029.71,17833.05,17970.53,18427.04879,18427.04879,17942.96,18029.71,17833.05,17970.53,14876.051,26213.59645,18759.79376,18604.51906,-125.407343,-272.1433101,-146.7359671,0,-1,NaN,-1,28.78921351,37.72107806,NaN,NaN
1606374000,17970.54,17970.54,17516,17646.21,18315.50039,18315.50039,17970.54,17970.54,17516,17646.21,27424.45,26928.2332,18716.12381,18517.40005,-131.9750141,-311.7047348,-179.7297207,0,-1,NaN,-1,24.09397351,35.84837124,NaN,NaN
1606377600,17646.2,17646.21,16312,16891.73,18112.10462,18112.10462,17646.2,17646.21,16312,16891.73,120531.767,32194.67785,18644.57895,18369.61187,-175.6837442,-399.3344009,-223.6506567,0,-1,NaN,-1,17.10504154,33.49373869,NaN,NaN
1606381200,16895.52,17150,16701,17072.65,17963.6111,17963.6111,16895.52,17150,16701,17072.65,43468.544,32306.2071,18582.93468,18251.70624,-180.2850252,-449.0069383,-268.721913,0,-1,NaN,-1,22.88178255,31.77828187,NaN,NaN
1606384800,17069.91,17315.97,17064.4,17291.9,17867.65238,17867.65238,17069.91,17315.97,17064.4,17291.9,29813.601,32504.76225,18532.30587,18164.45113,-157.2762709,-465.3172517,-308.0409808,0,-1,NaN,-1,29.31081287,30.74885035,NaN,NaN
1606388400,17291.84,17430,16937.95,17114.19,17760.01489,17760.01489,17291.84,17430,16937.95,17114.19,31863.405,33374.92635,18476.69348,18068.97284,-143.1428337,-486.9695229,-343.8266892,0,-1,NaN,-1,27.32258044,29.63832112,NaN,NaN
1606392000,17113.08,17404.05,17000,17386.49,17706.65419,17706.65419,17113.08,17404.05,17000,17386.49,24778.268,32887.2351,18433.94041,18006.92895,-106.268333,-476.6621054,-370.3937724,0.034091328,-0.95738584,NaN,-0.991477168,34.63869447,29.37141877,NaN,NaN
1606395600,17384.17,17415.43,17051.99,17069.48,17615.62931,17615.62931,17384.17,17415.43,17051.99,17069.48,18347.912,32909.9088,18380.43215,17921.70632,-94.43937702,-488.4429937,-394.0036167,0.004230391,-0.985242197,NaN,-0.989472589,30.75689211,28.90363935,NaN,NaN
1606399200,17068.41,17137.48,16744.06,16744.06,17491.11941,17491.11941,17068.41,17137.48,16744.06,16744.06,42447.865,34464.9624,18316.2607,17814.64756,-99.25003678,-518.0661626,-418.8161259,-0.009252479,-1,NaN,-0.990747521,27.36651948,27.64038827,NaN,NaN
1606402800,16744.06,17262,16725.19,16919,17409.38806,17409.38806,16744.06,17262,16725.19,16919,37405.673,35711.4497,18261.46616,17733.22506,-82.0798854,-521.4159826,-439.3360972,-0.007977546,-1,NaN,-0.992022454,31.72369032,26.87929308,NaN,NaN
1606406400,16919,17057.16,16595.65,16686.31,17306.0912,17306.0912,16919,17057.16,16595.65,16686.31,39043.607,36439.92305,18199.69533,17638.05096,-77.85959279,-536.6605882,-458.8009954,-0.006702614,-1,NaN,-0.993297386,29.21340443,26.75701186,NaN,NaN
1606410000,16685.71,16748,16181,16699.21,17219.39388,17219.39388,16685.71,16748,16181,16699.21,64427.577,38940.39565,18140.85277,17552.70178,-66.12681767,-541.4595175,-475.3326998,-0.005427681,-1,NaN,-0.994572319,29.54624808,27.24156184,NaN,NaN
1606413600,16699.2,16840.06,16511.44,16551.49,17123.97904,17123.97904,16699.2,16840.06,16511.44,16551.49,22436.57,39139.5974,18078.52482,17461.68253,-60.40009229,-550.8328152,-490.4327229,-0.004152749,-1,NaN,-0.995847251,27.92687869,27.73948858,NaN,NaN
1606417200,16551.01,16650,16311.46,16536.91,17040.11204,17040.11204,16551.01,16650,16311.46,16536.91,26380.804,38816.7901,18018.06933,17377.6123,-50.10369913,-553.0623468,-502.9586477,-0.002877816,-1,NaN,-0.997122184,27.76512798,27.74577571,NaN,NaN
1606420800,16536.56,17160,16530,17144.27,17054.99175,17054.99175,16536.56,17160,16530,17144.27,28445.901,39337.64965,17983.80269,17356.39936,2.322073602,-500.0560557,-502.3781293,0.131747868,-0.83331156,NaN,-0.965059428,42.66321375,28.73677573,NaN,NaN
1606424400,17143.13,17298.88,17027,17038.16,17052.58721,17052.58721,17143.13,17298.88,17027,17038.16,24041.523,40082.48095,17946.71867,17327.46851,32.86819856,-461.2928811,-494.1610797,0.206139865,-0.704873354,NaN,-0.911013219,41.06954426,29.9493165,NaN,NaN
1606428000,17038.16,17235,16981.4,17173.74,17069.89475,17069.89475,17038.16,17235,16981.4,17173.74,10895.136,38792.81315,17916.40578,17313.49319,63.44848373,-414.850475,-478.2989587,0.288754745,-0.541061229,NaN,-0.829815974,43.95052426,31.86685098,NaN,NaN
1606431600,17173.75,17181.67,16930,17155.34,17082.10122,17082.10122,17173.75,17181.67,16930,17155.34,10974.494,33812.43685,17886.56006,17299.11563,82.47585496,-375.20414,-457.679995,0.325874616,-0.405503193,NaN,-0.731377809,43.63872194,33.3494895,NaN,NaN
1606435200,17155.37,17418.93,17024.2,17400,17127.51533,17127.51533,17155.37,17418.93,17024.2,17400,15427.474,32615.2859,17867.47927,17308.28694,109.8645328,-320.349329,-430.2138618,0.388447144,-0.220753628,NaN,-0.609200772,48.83636561,34.74417184,NaN,NaN
1606438800,17401.51,17465,17271.3,17309.94,17153.576,17153.576,17401.51,17465,17271.3,17309.94,16632.689,32483.16555,17845.61499,17308.43721,119.446704,-280.9054818,-400.3521858,0.390833926,-0.086694586,NaN,-0.477528512,47.11398486,36.15784359,NaN,NaN
1606442400,17309.93,17328.09,17072.8,17102.38,17146.26228,17146.26228,17309.93,17328.09,17072.8,17102.38,16168.837,32547.80485,17816.46852,17289.70474,109.5949698,-263.3584736,-372.9534433,0.333947234,-0.018582221,NaN,-0.352529455,43.32180625,36.77806586,NaN,NaN
1606446000,17102.1,17277.86,17029.32,17084.05,17137.37481,17137.37481,17102.1,17277.86,17029.32,17084.05,13670.593,31860.112,17787.74622,17271.00885,99.90531182,-248.0718036,-347.9771154,0.292812854,0.058987021,NaN,-0.233825834,42.99269923,37.65205208,NaN,NaN
1606449600,17084.05,17194,17061,17079.56,17129.11555,17129.11555,17084.05,17194,17061,17079.56,10866.299,26376.8386,17759.97421,17253.60441,91.48072002,-233.6262154,-325.1069354,0.254361457,0.129885995,NaN,-0.124475463,42.90671389,38.76206597,NaN,NaN
1606453200,17079.55,17350,17078.78,17267.54,17148.89047,17148.89047,17079.55,17350,17078.78,17267.54,13783.564,24892.5896,17740.66307,17254.87129,96.3651609,-204.6504843,-301.0156452,0.247204246,0.226241722,NaN,-0.020962524,47.62918202,39.89817252,NaN,NaN
1606456800,17267.54,17316.32,17177,17286.7,17168.57755,17168.57755,17267.54,17316.32,17177,17286.7,9598.037,23881.8114,17722.8606,17257.7648,98.34206146,-178.0880683,-276.4301298,0.236573683,0.312912657,NaN,0.076338974,48.1003943,41.24724322,NaN,NaN
1606460400,17286.7,17297.9,17040,17105.25,17159.53076,17159.53076,17286.7,17297.9,17040,17105.25,13115.712,22944.42675,17698.64057,17243.89982,85.3663367,-169.7222089,-255.0885456,0.178166395,0.333258585,NaN,0.15509219,44.05749272,42.2837607,NaN,NaN
1606464000,17106.79,17116.04,16714.92,16857.75,17116.41922,17116.41922,17106.79,17116.04,16714.92,16857.75,31574.365,23284.2316,17665.66447,17208.79529,59.28908115,-180.9771942,-240.2662753,0.078738915,0.283129093,NaN,0.204390179,39.21568785,43.09010421,NaN,NaN
1606467600,16858.94,17222,16623.98,16660.98,17051.35647,17051.35647,16858.94,17222,16623.98,16660.98,42937.806,24513.7263,17626.26508,17158.9939,29.46939103,-203.4295365,-232.8989276,-0.026892887,0.193583153,NaN,0.22047604,35.84311303,43.66710314,NaN,NaN
1606471200,16661.15,16945.79,16658.91,16923.83,17033.13841,17033.13841,16661.15,16945.79,16658.91,16923.83,20185.049,23400.5855,17598.71861,17137.61537,28.13192079,-197.7340266,-225.8659474,-0.022248681,0.207986381,NaN,0.230235062,42.90663319,43.68449024,NaN,NaN
1606474800,16924.32,16947.38,16756.01,16797.19,16999.43149,16999.43149,16924.32,16947.38,16756.01,16797.19,13833.786,22221.99115,17567.28611,17106.66761,19.79620637,-201.1206894,-220.9168958,-0.040234033,0.189517887,NaN,0.22975192,40.58804488,43.65009743,NaN,NaN
1606478400,16797.19,17079.57,16775.68,17070.99,17009.65414,17009.65414,16797.19,17079.57,16775.68,17070.99,18010.386,21170.3301,17547.82352,17103.42419,33.02112573,-179.6404886,-212.6616143,0.023120247,0.26232625,NaN,0.239206003,47.22779412,43.88418813,NaN,NaN
1606482000,17071,17084.3,16912.08,16950.07,17001.14212,17001.14212,17071,17084.3,16912.08,16950.07,12750.593,18586.4809,17524.38221,17089.4829,33.80119043,-170.4101263,-204.2113167,0.040147999,0.289780233,NaN,0.249632234,44.84419381,43.97029327,NaN,NaN
1606485600,16950.07,16965,16720.63,16770.5,16968.19324,16968.19324,16950.07,16965,16720.63,16770.5,23187.007,18624.00275,17494.8182,17060.48445,22.92022333,-175.5610376,-198.4812609,0.013305114,0.264817908,NaN,0.251512794,41.49491731,43.4459041,NaN,NaN
1606489200,16772.56,16791.24,16444.83,16514.7,16903.40849,16903.40849,16772.56,16791.24,16444.83,16514.7,31324.839,18871.2045,17456.38219,17010.86768,0.383685326,-198.0016543,-198.3853396,-0.05776665,0.177257342,NaN,0.235023992,37.22930703,42.73985569,NaN,NaN
1606492800,16511.03,16840,16476.75,16817.49,16891.13442,16891.13442,16511.03,16840,16476.75,16817.49,21918.392,18544.82905,17431.32759,16993.28789,7.370098194,-189.1727168,-196.542815,-0.006082975,0.225019138,NaN,0.231102113,44.50191148,42.82414892,NaN,NaN
1606496400,16817.49,16817.49,16668,16735.82,16868.94665,16868.94665,16817.49,16817.49,16668,16735.82,9944.232,17839.9645,17404.05279,16969.88172,7.942548428,-186.6146295,-194.5571779,0.033022875,0.272005752,NaN,0.238982877,43.05299897,42.82845604,NaN,NaN
1606500000,16735.81,16874.21,16691.79,16781.24,16856.41713,16856.41713,16735.81,16874.21,16691.79,16781.24,8190.328,17704.7241,17379.62876,16952.73247,12.55732658,-178.8605197,-191.4178463,0.064201353,0.321138786,NaN,0.256937433,44.14222101,42.91670655,NaN,NaN
1606503600,16781.24,16849.71,16730.5,16805,16849.07182,16849.07182,16781.24,16849.71,16730.5,16805,7195.228,17515.7608,17357.09429,16939.30225,18.05293196,-168.8516813,-186.9046133,0.094372761,0.37775303,NaN,0.283380268,44.73768923,42.71017135,NaN,NaN
1606507200,16805,17138.46,16752.3,17072.42,16880.97871,16880.97871,16805,17138.46,16752.3,17072.42,19436.531,17716.21365,17345.9306,16951.40386,39.32119977,-137.7531136,-177.0743133,0.196138424,0.533297911,NaN,0.337159488,51.06122726,42.92165942,NaN,NaN
1606510800,17072.42,17089.96,16917.55,17001.15,16898.14603,16898.14603,17072.42,17089.96,16917.55,17001.15,11477.067,17458.43255,17332.40979,16955.92624,47.65652354,-117.5036589,-165.1601825,0.251653498,0.660366333,NaN,0.408712836,49.4376011,43.30595288,NaN,NaN
1606514400,17001.16,17057.98,16915.81,16963.35,16907.46089,16907.46089,17001.16,17057.98,16915.81,16963.35,6974.745,16998.72795,17317.93686,16956.60113,49.47613545,-103.3150131,-152.7911486,0.269849834,0.761496769,NaN,0.491646935,48.55573021,43.97309876,NaN,NaN
1606518000,16963.36,17157.8,16963.36,17144.1,16941.26647,16941.26647,16963.36,17157.8,16963.36,17144.1,9869.374,16808.667,17311.11972,16973.64648,60.95102264,-76.60237029,-137.5533929,0.345977977,0.947221335,NaN,0.601243359,52.88375261,45.1902873,NaN,NaN
1606521600,17144.11,17180.25,16982.53,17153.51,16971.58698,16971.58698,17144.11,17180.25,16982.53,17153.51,10432.084,16786.95625,17304.93895,16989.99771,66.80267855,-54.05004475,-120.8527233,0.293693534,0.99990566,NaN,0.706212126,53.10494772,45.91873834,NaN,NaN
1606525200,17153.51,17197.94,17045.05,17134.38,16994.84312,16994.84312,17153.51,17197.94,17045.05,17134.38,9546.396,16575.09785,17298.25036,17003.12337,66.84943561,-37.29092879,-104.1403644,0.20700817,0.999908573,NaN,0.792900403,52.56468017,46.77421229,NaN,NaN
1606528800,17134.39,17136.39,16990,16991.4,16994.35125,16994.35125,17134.39,17136.39,16990,16991.4,8108.099,16500.60095,17286.21702,17002.05761,55.1991624,-35.14141139,-90.34057379,0.137039475,0.999283343,NaN,0.862243868,48.58607606,46.87123243,NaN,NaN
1606532400,16991.41,17015.81,16928.19,16996.99,16994.72821,16994.72821,16991.41,17015.81,16928.19,16996.99,8720.363,16280.8335,17274.87478,17001.59692,46.18372406,-32.61091872,-78.79464278,0.084357958,0.999908623,NaN,0.915550665,48.74940263,47.15017591,NaN,NaN
1606536000,16996.99,17031.56,16891.87,16964.67,16990.43418,16990.43418,16996.99,17031.56,16891.87,16964.67,6854.239,15044.8272,17262.70989,16998.23993,36.76776366,-32.83493821,-69.60270186,0.038675661,0.99058453,NaN,0.951908869,47.80385539,47.60081435,NaN,NaN
1606539600,16964.74,16982.92,16865.78,16981.49,16989.15644,16989.15644,16964.74,16982.92,16865.78,16981.49,6907.031,13243.28845,17251.68166,16996.71721,30.64656282,-31.29449834,-61.94106116,0.015085922,0.989522015,NaN,0.974436093,48.36515678,48.39623219,NaN,NaN
1606543200,16981.49,17043.7,16969.32,17023.09,16994.00409,16994.00409,16981.49,17043.7,16969.32,17023.09,5464.316,12507.2518,17242.71728,16999.11473,28.42288891,-26.41245002,-54.83533893,0.01100642,0.999908774,NaN,0.988902355,49.80292257,48.77487583,NaN,NaN
1606546800,17023.15,17071.1,17001.43,17021.77,16997.97065,16997.97065,17023.15,17071.1,17001.43,17021.77,7062.615,12168.69325,17234.05268,17001.1743,25.95484238,-22.39178596,-48.34662834,0.00408592,0.999909242,NaN,0.995823323,49.75557995,49.25363162,NaN,NaN
1606550400,17021.77,17053.64,16870.73,16882.62,16981.49199,16981.49199,17021.77,17053.64,16870.73,16882.62,9353.453,11735.8466,17220.27101,16990.39664,14.60786196,-30.08680089,-44.69466285,-0.028571749,0.961115798,NaN,0.989687547,44.90910577,49.3084091,NaN,NaN
1606554000,16882.62,16966.77,16880.5,16919,16972.56456,16972.56456,16882.62,16966.77,16880.5,16919,6572.677,11426.9508,17208.45646,16983.90603,9.459185519,-32.87068095,-42.32986647,-0.035720383,0.944124328,NaN,0.979844711,46.37964944,49.42569197,NaN,NaN
1606557600,16920,17274.97,16882.74,17203.56,17005.56391,17005.56391,16920,17274.97,16882.74,17203.56,20358.234,11285.51215,17208.26444,17003.87458,24.28209647,-11.97724589,-36.25934235,0.017511791,0.999910483,NaN,0.982398691,56.2229443,49.79438605,NaN,NaN
1606561200,17203.57,17208.22,17122,17168.99,17028.91049,17028.91049,17203.57,17208.22,17122,17168.99,8917.566,10165.1485,17206.72426,17018.88507,30.42429512,1.771026553,-28.65326857,0.014959649,0.999912727,NaN,0.984953078,54.90430073,50.18486459,NaN,NaN
1606564800,17168.99,17235,17079.61,17141.15,17044.94471,17044.94471,17168.99,17235,17079.61,17141.15,11132.116,9625.8347,17204.15272,17030.00006,31.16375704,10.30142773,-20.86232931,0.012420231,0.999913955,NaN,0.987493724,53.80976618,50.56015288,NaN,NaN
1606568400,17141.15,17374,17088.34,17369.66,17091.33261,17091.33261,17141.15,17374,17088.34,17369.66,15564.809,9906.86355,17210.64321,17060.87824,44.76675404,35.09611324,-9.670640799,0.009882742,0.999917754,NaN,0.990035012,60.72978198,51.12058355,NaN,NaN
1606572000,17369.95,17399,17270.51,17342.93,17127.27509,17127.27509,17369.95,17399,17270.51,17342.93,12203.272,10107.51075,17215.83092,17086.51931,49.32842104,51.9898855,2.66146446,0.007550682,0.999920032,NaN,0.99236935,59.60487366,51.58486397,NaN,NaN
1606575600,17342.93,17525,17342.3,17518.56,17183.17294,17183.17294,17342.93,17525,17342.3,17518.56,17120.887,10603.7937,17227.70265,17125.79574,60.78574043,78.64364,17.85789957,0.00545017,0.999923481,NaN,0.994473311,64.28588531,52.42209291,NaN,NaN
1606579200,17519.42,17780,17519.41,17706.93,17257.99537,17257.99537,17519.42,17780,17519.41,17706.93,32427.393,11253.3368,17246.49588,17178.62612,76.63900357,113.656654,37.01765046,0.003349823,0.999927589,NaN,0.996577766,68.50182049,53.84464608,NaN,NaN
1606582800,17706.92,17754.82,17604.6,17750.28,17328.32175,17328.32175,17706.92,17754.82,17604.6,17750.28,14165.915,11387.7792,17266.25212,17230.59466,84.98699145,143.2513898,58.26439832,0.0012482,0.999930621,NaN,0.99868242,69.3971401,55.31948448,NaN,NaN
1606586400,17751.61,17769,17646.3,17734.99,17386.41721,17386.41721,17751.61,17769,17646.3,17734.99,10621.337,11570.1088,17284.634,17276.44878,84.25723252,163.585939,79.32870645,7.54422E-06,0.999932429,NaN,0.999924885,68.65587523,56.80891446,NaN,NaN
